Episodes,Reward,Reward,Reward,Reward,Reward,Reward
0,0.0017970102999144335,0.5904900000000002,1.5445383597460574E-6,0.0,0.0019966781110160375,2.0536152544074813E-214
1,2.676779902481947E-183,0.9,5.446236218208489E-20,7.876488436688388E-147,0.9,6.64702821466113E-110
2,2.6258324503346447E-95,0.9,0.001310020508637622,0.0,1.0,2.702094540409556E-100
3,2.4928475428649406E-16,0.9,0.0030432527221704577,1.7438219159003214E-156,1.0,1.9662705047555332E-4
4,1.3843601736071926E-20,0.9,2.5988830232086284E-130,4.130655346602436E-141,1.0,1.6404168219985404E-57
5,2.639749866470396E-26,0.9,0.00117901845777386,8.377280573938754E-40,1.0,1.313912826639487E-44
6,2.033580210197196E-43,0.9,6.0763960966477254E-6,1.6976705163641678E-247,1.0,0.0886293811965251
7,1.1610630703530947E-4,0.9,1.5116308239268574E-28,1.1765883620056727E-10,1.0,0.0024650347049580707
8,2.2992153253100098E-35,0.9,1.0290430145553228E-5,6.696060108161448E-34,1.0,0.03090315438263264
9,1.7859216373810113E-24,0.9,1.3689147905858892E-7,4.27810961661512E-22,1.0,1.4275084291162459E-18
10,4.048376602284338E-5,0.81,2.0546676624565707E-8,2.0821418932053422E-14,1.0,0.052334763302736106
11,3.986723479010572E-6,0.9,7.470831575045936E-20,2.1528665628399034E-156,1.0,0.009697737297875247
12,6.26578748217798E-4,0.9,3.86621969787158E-8,3.5806557355478413E-13,1.0,2.380681745017722E-19
13,5.553328672543671E-5,0.9,5.211924942154008E-16,2.575854686758999E-7,1.0,0.027812838944369377
14,4.5489491014727895E-18,0.9,8.191391811479373E-14,1.8135402187665615E-23,1.0,0.01077526366430583
15,3.3161838949736635E-18,0.9,1.5828512958656383E-25,0.013302794647291147,2.7332821982089467E-10,2.0735676597076237E-28
16,1.592679108851981E-4,0.9,8.595044557171441E-4,1.2900700781701057E-4,6.635027367298294E-14,0.0011790184577738605
17,0.03815204244769462,0.6561000000000001,7.5017235761083E-6,0.0011790184577738603,1.0,1.3480674533377554E-8
18,1.76964345427998E-4,0.9,0.3486784401000001,5.374372167511617E-14,1.0,0.004638397686588109
19,6.961986091308868E-4,0.9,1.7933064502448904E-10,1.592679108851982E-4,1.0,1.5926791088519815E-4
20,1.9662705047555326E-4,0.9,0.007855167211278949,7.501723576108302E-6,1.0,0.0011790184577738607
21,0.0010611166119964745,0.9,3.807340659913046E-9,0.07976644307687257,1.0,6.855961324127993E-5
22,0.014780882941434608,0.81,1.3735193156232728E-302,1.1088209803745709E-7,1.0,1.4750417802530953E-9
23,0.016423203268260685,0.9,0.03090315438263263,1.7822406427496728E-31,1.0,0.013302794647291147
24,1.433411197966784E-4,0.9,0.20589113209464907,8.674106646613697E-24,1.0,1.9068374811679717E-6
25,3.6435389420559045E-5,0.9,0.5314410000000002,1.716153733051175E-6,1.0,6.170365191715192E-5
26,0.03815204244769462,0.9,0.025031555049932444,7.960203505214117E-9,1.0,0.011972515182562033
27,3.783847018429989E-30,0.9,1.9380763149036851E-53,2.996906728784535E-4,1.0,0.01330279464729115
28,9.550049507968271E-4,0.9,0.0523347633027361,7.943796589169338E-16,1.0,3.279185047850313E-5
29,2.1578657428675253E-46,0.9,9.550049507968271E-4,0.0051537752073201205,1.0,2.862060763065552E-7
30,1.592679108851983E-4,0.9,4.110983167056974E-4,1.174163274950796E-17,1.0,0.31381059609000017
31,0.00304325272217046,0.9,6.751551218497468E-6,1.9029072647552823E-13,1.0,0.20589113209464913
32,0.027812838944369374,0.81,0.1667718169966658,9.550049507968267E-4,1.0,0.0984770902183612
33,4.110983167056975E-4,0.9,2.9063214161987086E-6,2.023376927644848E-9,1.0,0.22876792454961012
34,8.464149782874065E-5,0.9,3.953956533268246E-34,0.00515377520732012,1.0,0.01642320326826068
35,0.02027555959044528,0.9,0.2824295364810001,2.4274944503154723E-4,1.0,0.20589113209464915
36,1.270423474759657E-5,0.9,0.5904900000000001,4.891509796088595E-27,1.0,2.1514733098945902E-5
37,0.030903154382632646,0.9,0.002465034704958072,1.5633772266974682E-67,1.0,0.025031555049932448
38,1.348067453337756E-8,0.9,6.952135775333014E-162,1.0133716178293886E-6,1.0,0.22876792454961012
39,0.0014555783429306911,0.81,3.5880511311095157E-6,6.265787482177984E-4,1.0,0.3486784401000002
40,0.008727963568087728,0.9,2.3060467276749808E-76,5.075287860564165E-4,1.0,0.08862938119652507
41,7.735540101454299E-4,0.9,2.4979962069689494E-9,0.013302794647291144,1.0,0.20589113209464913
42,6.961986091308872E-4,0.81,3.8502986549536067E-22,4.5677590745077476E-4,1.0,0.47829690000000014
43,0.0046383976865881065,0.9,0.013302794647291147,5.639208733960181E-4,1.0,0.25418658283290013
44,0.006362685441135948,0.81,0.10941898913151245,4.846925033557815E-7,1.0,0.47829690000000014
45,0.0051537752073201205,0.9,0.5314410000000002,3.986723479010573E-6,1.0,0.12157665459056936
46,0.0523347633027361,0.9,0.47829690000000014,0.042391158275216244,1.0,0.25418658283290013
47,0.004638397686588109,0.9,0.5314410000000002,4.997995805289306E-5,1.0,0.2058911320946491
48,0.1853020188851842,0.9,0.5314410000000002,6.170365191715192E-5,1.0,0.34867844010000015
49,0.0017970102999144337,0.81,0.5904900000000002,0.013302794647291147,1.0,0.0984770902183612
50,0.047101286972462485,0.9,0.47829690000000014,7.501723576108304E-6,1.0,6.265787482177982E-4
51,0.07976644307687258,0.9,0.5314410000000002,0.0051537752073201205,1.0,0.34867844010000015
