Episodes,Reward,Reward,Reward,Reward,Reward,Reward
0,5.350869678299886E-131,0.5314410000000002,4.713178886458484E-153,1.9843573748677902E-24,1.0,2.5047765005983797E-153
1,3.173513021193938E-14,0.5904900000000002,5.406356158902664E-96,3.6922589523355676E-11,1.0,8.247589114712459E-144
2,2.1099834988678433E-20,0.9,1.742693381014619E-5,9.706503538106471E-51,1.0,1.9884558162725804E-17
3,8.033425966985132E-29,0.9,1.0708773637794673E-23,5.969995116661956E-117,0.9,2.3039640663418033E-28
4,5.8927293063124223E-8,0.9,3.3161838949736624E-18,9.045384298751494E-35,1.0,3.374422466924627E-10
5,1.709086634082954E-20,0.9,0.030903154382632643,4.69497262131471E-64,1.0,0.22876792454961015
6,1.992562722494322E-10,0.9,4.921880838284657E-6,3.258115722552693E-129,1.0,0.18530201888518422
7,1.0290430145553233E-5,0.9,0.0013100205086376225,1.0059512051629747E-82,1.0,0.22876792454961006
8,0.006362685441135951,0.9,2.4174980594358003E-18,2.2992153253100104E-35,1.0,0.22876792454961015
9,1.5893964098094163E-11,0.81,1.0589295258051059E-10,1.972884314345196E-299,1.0,8.377280573938756E-40
10,6.635027367298297E-14,0.9,1.7426933810146195E-5,6.96827935753047E-52,1.0,0.28242953648100017
11,0.008727963568087724,0.9,5.6275856612339116E-11,3.360526638669221E-24,1.0,0.01478088294143461
12,0.01478088294143461,0.9,1.992562722494323E-10,2.5758546867589994E-7,1.0,0.07178979876918531
13,3.986723479010573E-6,0.9,0.3486784401000001,5.211924942154009E-16,1.0,0.43046721000000016
14,0.01478088294143461,0.9,5.38547225950868E-7,0.018248003631400753,1.0,0.07976644307687257
15,0.0017970102999144335,0.9,2.9003311457937556E-13,5.1325520273982664E-17,1.0,0.3874204890000001
16,1.2484974564059401E-13,0.9,6.947636618807296E-11,0.0022185312344622644,1.0,0.04710128697246248
17,0.0013100205086376223,0.9,2.1847450052839257E-4,7.742532619478296E-52,1.0,0.1500946352969992
18,0.001617309269922991,0.81,0.058149737003040096,2.4224910986273693E-11,1.0,0.4304672100000001
19,2.5758546867589994E-7,0.9,2.8184741597483823E-8,9.365882803431683E-19,1.0874380644319657E-22,0.4782969000000001
20,2.3905258998828795E-5,0.7290000000000001,6.076396096647726E-6,3.858250964163694E-15,1.0,0.5314410000000002
21,3.077589559092521E-16,0.9,1.5445383597460576E-6,3.6210560582584295E-26,1.0,0.22876792454961006
22,5.553328672543673E-5,0.9,0.03815204244769462,0.005153775207320122,1.0,0.07976644307687257
23,3.986723479010575E-6,0.9,0.22876792454961012,6.349571197789835E-10,1.0,0.5904900000000002
24,1.161063070353095E-4,0.9,0.3138105960900001,0.0010611166119964743,1.0,0.20589113209464915
25,3.986723479010573E-6,0.9,0.1350851717672993,7.47083157504593E-20,1.0,0.02781283894436938
26,5.868463122928835E-22,0.9,0.47829690000000014,1.1433811272836918E-5,1.0,0.38742048900000015
27,4.1109831670569735E-4,0.9,0.43046721000000016,3.699884850351276E-4,1.0,1.8135402187665618E-23
28,1.49785272593084E-8,0.9,0.020275559590445278,6.737635477029142E-13,1.0,0.3138105960900001
29,0.00117901845777386,0.9,0.34867844010000015,2.5366267437735446E-8,1.0,1.4115816386218416E-5
30,1.1433811272836914E-5,0.9,0.05814973700304011,5.303456375681179E-8,1.0,0.2058911320946491
31,0.0471012869724625,0.9,0.25418658283290013,1.924377652656918E-26,1.0,1.307320402228526E-10
32,0.002738927449953413,0.9,0.25418658283290013,1.4028713087868936E-26,1.0,1.8210392348803636E-9
33,6.265787482177982E-4,0.9,0.5904900000000002,6.751551218497473E-6,1.0,0.2287679245496101
34,9.550049507968268E-4,0.9,0.0011790184577738603,2.390525899882879E-5,1.0,0.5314410000000002
35,4.567759074507748E-4,0.9,0.31381059609000017,2.6561398887587544E-5,1.0,0.4782969000000001
36,0.022528399544939195,0.9,0.04710128697246249,0.002738927449953413,1.0,0.05814973700304012
37,1.5445383597460578E-6,0.9,0.05814973700304011,2.500254263067428E-57,1.0,0.0014555783429306913
38,1.5684240429131568E-5,0.9,0.22876792454961012,0.01642320326826068,1.0,0.22876792454961015
39,0.02781283894436938,0.9,0.47829690000000014,0.001996678111016038,1.0,0.0984770902183612
40,2.4274944503154718E-4,0.9,1.8585258613137083E-42,0.030903154382632636,1.0,0.12157665459056936
41,0.05814973700304011,0.9,2.2569146910292934E-98,0.16677181699666577,1.0,1.0753054578045073E-9
42,5.639208733960184E-4,0.9,0.47829690000000014,0.03433683820292515,1.0,0.5904900000000001
43,0.0011790184577738603,0.9,3.3123403256346285E-73,0.1500946352969992,1.0,0.5314410000000002
44,0.02781283894436939,0.9,0.04710128697246249,0.025031555049932444,1.0,0.18530201888518422
45,0.013302794647291147,0.9,0.38742048900000015,0.2058911320946491,1.0,0.5904900000000001
46,0.0984770902183612,0.9,0.0,0.011972515182562033,1.0,0.13508517176729928
