Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
28,0.0984770902183612,0.1853020188851842,0.9,0.16677181699666577,1.0,0.22876792454961012,0.2058911320946491,0.31381059609000017,0.43046721000000016,0.22876792454961012,0.34867844010000015,0.34867844010000015
29,0.2058911320946491,0.1853020188851842,0.9,0.07976644307687257,1.0,0.28242953648100017,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.16677181699666577,0.43046721000000016,0.31381059609000017
30,0.22876792454961012,0.2058911320946491,0.9,0.16677181699666577,1.0,0.25418658283290013,0.25418658283290013,0.43046721000000016,0.34867844010000015,0.16677181699666577,0.43046721000000016,0.28242953648100017
31,0.1853020188851842,0.16677181699666577,0.9,0.16677181699666577,1.0,0.31381059609000017,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
32,0.1500946352969992,0.2058911320946491,0.9,0.08862938119652508,0.9,0.31381059609000017,0.25418658283290013,0.38742048900000015,0.43046721000000016,0.12157665459056936,0.43046721000000016,0.38742048900000015
33,0.1853020188851842,0.06461081889226679,0.9,0.08862938119652508,1.0,0.28242953648100017,0.25418658283290013,0.38742048900000015,0.38742048900000015,0.22876792454961012,0.34867844010000015,0.38742048900000015
34,0.22876792454961012,0.22876792454961012,0.6561000000000001,0.16677181699666577,1.0,0.34867844010000015,0.22876792454961012,0.34867844010000015,0.43046721000000016,0.22876792454961012,0.25418658283290013,0.28242953648100017
35,0.13508517176729928,0.1853020188851842,0.9,0.16677181699666577,1.0,0.22876792454961012,0.25418658283290013,0.31381059609000017,0.31381059609000017,0.1853020188851842,0.47829690000000014,0.38742048900000015
36,0.1500946352969992,0.13508517176729928,0.9,0.13508517176729928,1.0,0.34867844010000015,0.25418658283290013,0.34867844010000015,0.34867844010000015,0.22876792454961012,0.38742048900000015,0.25418658283290013
37,0.22876792454961012,0.0984770902183612,0.9,0.10941898913151243,1.0,0.34867844010000015,0.1500946352969992,0.43046721000000016,0.38742048900000015,0.1853020188851842,0.5314410000000002,0.38742048900000015
38,0.22876792454961012,0.16677181699666577,0.9,0.12157665459056936,1.0,0.28242953648100017,0.2058911320946491,0.34867844010000015,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.34867844010000015
39,0.22876792454961012,0.1853020188851842,0.7290000000000001,0.12157665459056936,1.0,0.25418658283290013,0.22876792454961012,0.43046721000000016,0.31381059609000017,0.22876792454961012,0.5314410000000002,0.31381059609000017
40,0.1853020188851842,0.1853020188851842,0.9,0.13508517176729928,1.0,0.34867844010000015,0.25418658283290013,0.28242953648100017,0.43046721000000016,0.2058911320946491,0.5314410000000002,0.25418658283290013
41,0.10941898913151243,0.2058911320946491,0.9,0.16677181699666577,1.0,0.31381059609000017,0.2058911320946491,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.5314410000000002,0.28242953648100017
42,0.2058911320946491,0.10941898913151243,0.7290000000000001,0.13508517176729928,1.0,0.25418658283290013,0.2058911320946491,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.31381059609000017,0.38742048900000015
43,0.16677181699666577,0.16677181699666577,0.9,0.1500946352969992,1.0,0.28242953648100017,0.1853020188851842,0.03433683820292516,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.38742048900000015
44,0.1500946352969992,0.1853020188851842,0.9,0.0984770902183612,1.0,0.28242953648100017,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.5314410000000002,0.34867844010000015
45,0.22876792454961012,0.1853020188851842,0.9,0.12157665459056936,1.0,0.25418658283290013,0.1853020188851842,0.43046721000000016,0.43046721000000016,0.12157665459056936,0.5314410000000002,0.38742048900000015
46,0.16677181699666577,0.22876792454961012,0.81,0.0523347633027361,1.0,0.34867844010000015,0.22876792454961012,0.28242953648100017,0.43046721000000016,0.22876792454961012,0.38742048900000015,0.34867844010000015
47,0.22876792454961012,0.0984770902183612,0.9,0.05814973700304011,1.0,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.5314410000000002,0.38742048900000015
48,8.98144994103402E-8,0.10941898913151243,0.9,0.0984770902183612,1.0,0.34867844010000015,0.13508517176729928,0.43046721000000016,0.34867844010000015,0.1500946352969992,0.43046721000000016,0.25418658283290013
49,0.1853020188851842,0.22876792454961012,0.9,0.13508517176729928,1.0,0.28242953648100017,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.43046721000000016,0.28242953648100017
50,0.042391158275216244,0.2058911320946491,0.9,0.12157665459056936,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.31381059609000017,0.2058911320946491,0.43046721000000016,0.38742048900000015
51,0.1853020188851842,0.2058911320946491,0.9,0.1500946352969992,1.0,0.34867844010000015,0.1853020188851842,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
52,0.1853020188851842,7.838976787394851E-10,0.9,0.1500946352969992,1.0,0.34867844010000015,0.1853020188851842,0.34867844010000015,0.28242953648100017,0.1853020188851842,0.47829690000000014,0.31381059609000017
53,0.22876792454961012,0.22876792454961012,0.9,0.10941898913151243,1.0,0.34867844010000015,0.001996678111016037,0.38742048900000015,0.38742048900000015,0.13508517176729928,0.38742048900000015,0.31381059609000017
54,0.22876792454961012,0.13508517176729928,0.9,0.16677181699666577,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
55,0.22876792454961012,0.16677181699666577,0.9,0.10941898913151243,1.0,0.25418658283290013,0.25418658283290013,0.34867844010000015,0.38742048900000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
56,0.16677181699666577,0.0984770902183612,0.9,0.13508517176729928,1.0,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.38742048900000015,0.1500946352969992,0.5314410000000002,0.31381059609000017
57,0.2058911320946491,0.22876792454961012,0.9,0.13508517176729928,1.0,0.34867844010000015,0.1500946352969992,0.43046721000000016,0.042391158275216244,0.1853020188851842,0.47829690000000014,3.6435389420559045E-5
58,0.16677181699666577,0.22876792454961012,0.9,0.13508517176729928,1.0,0.34867844010000015,0.22876792454961012,0.38742048900000015,0.25418658283290013,0.22876792454961012,0.5314410000000002,0.31381059609000017
59,0.22876792454961012,0.2058911320946491,0.9,0.10941898913151243,1.0,0.34867844010000015,0.25418658283290013,0.28242953648100017,0.38742048900000015,0.1853020188851842,0.5314410000000002,0.31381059609000017
60,0.22876792454961012,0.22876792454961012,0.9,0.06461081889226679,3.921458899591074E-62,0.13508517176729928,0.25418658283290013,0.28242953648100017,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
61,0.10941898913151243,0.1500946352969992,0.81,0.16677181699666577,1.0,0.28242953648100017,0.2058911320946491,0.38742048900000015,0.34867844010000015,0.2058911320946491,0.5314410000000002,0.28242953648100017
62,0.22876792454961012,0.1853020188851842,0.9,0.0984770902183612,1.0,0.16677181699666577,0.2058911320946491,0.10941898913151243,0.28242953648100017,0.2058911320946491,0.43046721000000016,0.38742048900000015
63,0.1853020188851842,0.13508517176729928,0.9,0.16677181699666577,1.0,0.22876792454961012,0.1500946352969992,0.31381059609000017,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
64,0.12157665459056936,1.5893964098094157E-11,0.9,0.16677181699666577,1.0,0.31381059609000017,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.16677181699666577,0.5314410000000002,0.38742048900000015
65,0.1853020188851842,0.2058911320946491,0.9,0.16677181699666577,1.0,0.25418658283290013,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.5314410000000002,0.38742048900000015
66,0.16677181699666577,0.1500946352969992,0.9,0.1500946352969992,1.0,0.31381059609000017,0.2058911320946491,0.31381059609000017,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.34867844010000015
67,0.1853020188851842,0.22876792454961012,0.9,0.10941898913151243,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.31381059609000017,0.22876792454961012,0.5314410000000002,0.25418658283290013
68,0.1853020188851842,0.1853020188851842,0.9,0.12157665459056936,1.0,0.22876792454961012,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
69,0.22876792454961012,0.16677181699666577,0.9,0.042391158275216244,1.0,0.34867844010000015,0.12157665459056936,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.25418658283290013
70,0.1853020188851842,0.22876792454961012,0.9,0.16677181699666577,1.0,0.25418658283290013,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.1500946352969992,0.5314410000000002,0.13508517176729928
71,0.16677181699666577,0.1500946352969992,0.9,0.16677181699666577,1.0,0.28242953648100017,0.25418658283290013,0.34867844010000015,0.38742048900000015,0.1853020188851842,0.5314410000000002,0.2058911320946491
72,0.16677181699666577,0.22876792454961012,0.9,0.08862938119652508,1.0,0.34867844010000015,0.22876792454961012,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.47829690000000014,0.38742048900000015
73,0.0030432527221704573,0.16677181699666577,0.9,0.12157665459056936,1.0,0.31381059609000017,0.1853020188851842,0.38742048900000015,0.43046721000000016,0.2058911320946491,0.43046721000000016,0.38742048900000015
74,0.2058911320946491,0.13508517176729928,0.9,0.10941898913151243,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.38742048900000015,0.22876792454961012,0.43046721000000016,0.38742048900000015
75,0.1853020188851842,0.1853020188851842,0.9,0.08862938119652508,1.0,0.0984770902183612,0.22876792454961012,0.43046721000000016,0.31381059609000017,0.22876792454961012,0.5314410000000002,0.31381059609000017
76,0.2058911320946491,0.1853020188851842,0.9,0.1500946352969992,1.0,0.28242953648100017,0.22876792454961012,0.43046721000000016,0.12157665459056936,0.13508517176729928,0.5314410000000002,0.38742048900000015
77,0.22876792454961012,0.22876792454961012,0.9,0.16677181699666577,1.0,0.34867844010000015,0.25418658283290013,0.31381059609000017,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.31381059609000017
78,0.22876792454961012,0.22876792454961012,0.9,0.12157665459056936,1.0,0.22876792454961012,0.22876792454961012,0.43046721000000016,0.31381059609000017,0.1853020188851842,0.43046721000000016,0.34867844010000015
79,0.2058911320946491,0.2058911320946491,0.9,0.12157665459056936,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.1500946352969992,0.38742048900000015,0.34867844010000015
80,0.13508517176729928,0.2058911320946491,0.9,0.1500946352969992,0.81,0.31381059609000017,0.1853020188851842,0.43046721000000016,0.43046721000000016,0.16677181699666577,0.43046721000000016,0.38742048900000015
81,0.22876792454961012,0.1853020188851842,0.9,0.16677181699666577,1.0,0.34867844010000015,0.1853020188851842,0.43046721000000016,0.43046721000000016,0.13508517176729928,0.43046721000000016,0.34867844010000015
82,0.1853020188851842,0.1853020188851842,0.9,0.1500946352969992,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.43046721000000016,0.38742048900000015
83,0.12157665459056936,0.22876792454961012,0.9,0.13508517176729928,1.0,0.34867844010000015,0.13508517176729928,0.34867844010000015,0.34867844010000015,0.16677181699666577,0.43046721000000016,0.34867844010000015
84,0.2058911320946491,0.1853020188851842,0.9,0.13508517176729928,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.43046721000000016,0.16677181699666577,0.5314410000000002,0.34867844010000015
85,0.22876792454961012,0.16677181699666577,0.9,0.13508517176729928,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.43046721000000016,0.12157665459056936,0.5314410000000002,0.31381059609000017
86,0.22876792454961012,0.1500946352969992,0.9,0.16677181699666577,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.25418658283290013
87,0.1853020188851842,0.22876792454961012,0.9,0.16677181699666577,1.0,0.34867844010000015,0.22876792454961012,0.31381059609000017,0.38742048900000015,0.22876792454961012,0.47829690000000014,0.31381059609000017
88,0.16677181699666577,0.16677181699666577,0.9,0.07976644307687257,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.2058911320946491,0.5314410000000002,0.38742048900000015
89,0.22876792454961012,0.1853020188851842,0.9,0.1500946352969992,1.0,0.22876792454961012,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.34867844010000015,0.22876792454961012
90,0.16677181699666577,0.1500946352969992,0.9,0.16677181699666577,1.0,0.34867844010000015,0.25418658283290013,0.34867844010000015,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.34867844010000015
91,0.1853020188851842,0.1500946352969992,0.9,0.1500946352969992,1.0,0.28242953648100017,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.2058911320946491,0.5314410000000002,0.38742048900000015
92,0.2058911320946491,0.22876792454961012,0.81,0.13508517176729928,1.0,0.31381059609000017,0.1853020188851842,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
93,0.22876792454961012,0.22876792454961012,0.9,0.12157665459056936,1.0,0.34867844010000015,2.1514733098945913E-5,0.43046721000000016,0.43046721000000016,0.13508517176729928,0.5314410000000002,0.38742048900000015
94,0.1853020188851842,0.22876792454961012,0.9,0.13508517176729928,0.9,0.34867844010000015,0.0984770902183612,0.31381059609000017,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
95,0.12157665459056936,0.1853020188851842,0.9,0.1500946352969992,0.9,0.25418658283290013,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.16677181699666577,0.5314410000000002,0.31381059609000017
96,0.22876792454961012,0.1853020188851842,0.9,0.13508517176729928,1.0,0.31381059609000017,0.22876792454961012,0.43046721000000016,0.38742048900000015,0.10941898913151243,0.43046721000000016,0.38742048900000015
97,0.12157665459056936,0.22876792454961012,0.9,0.16677181699666577,1.0,0.31381059609000017,0.1853020188851842,0.43046721000000016,0.38742048900000015,0.2058911320946491,0.5314410000000002,0.31381059609000017
98,0.2058911320946491,0.1853020188851842,0.9,0.10941898913151243,1.0,0.1853020188851842,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.16677181699666577,0.5314410000000002,0.38742048900000015
99,0.2058911320946491,0.22876792454961012,0.9,0.16677181699666577,1.0,0.22876792454961012,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.1853020188851842,0.34867844010000015,0.38742048900000015
