"episode","steps_mean","steps_lower","steps_upper"
0.0,0.132540833347,-0.0718103484999,0.336892015193
1.0,0.158333438073,-0.0770081575402,0.393675033687
2.0,0.152065074242,-0.0728849210564,0.37701506954
3.0,0.156217594742,-0.067800074425,0.380235263909
4.0,0.161844248081,-0.0725579986315,0.396246494794
5.0,0.163737360924,-0.0702976588832,0.397772380732
6.0,0.208655290177,-0.0317752534342,0.449085833788
7.0,0.203729156832,-0.0381774962504,0.445635809915
8.0,0.211695837981,-0.0141017395704,0.437493415532
9.0,0.227329404036,-0.00867610941415,0.463334917486
10.0,0.237162577452,0.00754304976419,0.466782105139
11.0,0.286199770516,0.0627123494431,0.509687191589
12.0,0.279965945929,0.0506282443605,0.509303647497
13.0,0.340136067076,0.122773142637,0.557498991514
14.0,0.310182732457,0.0900541840894,0.530311280825
15.0,0.343099591364,0.128966072283,0.557233110445
16.0,0.256163364188,0.0717646075626,0.440562120813
17.0,0.316444751682,0.096770238061,0.536119265303
18.0,0.345378499079,0.136320992427,0.554436005731
19.0,0.379434649736,0.178417577804,0.580451721668
20.0,0.374485321052,0.180792072589,0.568178569514
21.0,0.345412229991,0.157922729347,0.532901730636
22.0,0.321829965424,0.118401727321,0.525258203527
23.0,0.372678279342,0.200580558345,0.54477600034
24.0,0.390886897915,0.203778078311,0.577995717518
25.0,0.387600029126,0.209641184587,0.565558873664
26.0,0.383854890821,0.205742133286,0.561967648356
27.0,0.392261366428,0.211488692833,0.573034040022
28.0,0.366041219211,0.179938817146,0.552143621276
29.0,0.398442701167,0.218486256201,0.578399146133
30.0,0.381775474349,0.204747002743,0.558803945954
31.0,0.390974430833,0.213155735049,0.568793126617
32.0,0.354628827845,0.15413949151,0.55511816418
33.0,0.371912262551,0.207628429113,0.536196095988
34.0,0.387920843735,0.206439495305,0.569402192165
35.0,0.386922728215,0.204567086221,0.569278370209
36.0,0.378941735288,0.194134302515,0.563749168061
37.0,0.375961383061,0.188626684811,0.56329608131
38.0,0.38008540049,0.195034932998,0.565135867983
39.0,0.387678439419,0.21815177375,0.557205105088
40.0,0.371947824032,0.178694067864,0.5652015802
41.0,0.392657367764,0.20670062532,0.578614110208
42.0,0.403984568591,0.218320272173,0.589648865008
43.0,0.389123590547,0.212945771894,0.565301409199
44.0,0.380195821422,0.188224150073,0.572167492771
45.0,0.393040502724,0.209244919461,0.576836085987
46.0,0.399200591937,0.218381677769,0.580019506106
47.0,0.403736976712,0.224514676778,0.582959276646
48.0,0.404564362867,0.224504935127,0.584623790606
49.0,0.37901583235,0.196787851989,0.561243812712
50.0,0.388696585344,0.209013047355,0.568380123333
51.0,0.387969726851,0.203752019763,0.572187433939
52.0,0.391495208797,0.20514222987,0.577848187723
53.0,0.391381744628,0.207743603621,0.575019885635
54.0,0.394137629732,0.227032223595,0.561243035869
55.0,0.374858072008,0.195650060436,0.55406608358
56.0,0.379258006654,0.206361846272,0.552154167036
57.0,0.385786083525,0.20893773618,0.56263443087
58.0,0.349936508014,0.183497913466,0.516375102563
59.0,0.358519377175,0.167380522563,0.549658231787
60.0,0.370975814956,0.177582140033,0.56436948988
61.0,0.379491666948,0.20411845295,0.554864880946
62.0,0.401278567252,0.22132294446,0.581234190044
63.0,0.393598144755,0.211844246409,0.575352043102
64.0,0.406226617706,0.223582919806,0.588870315606
65.0,0.393513070122,0.214485162205,0.572540978038
66.0,0.375375124027,0.186369319897,0.564380928156
67.0,0.370666426257,0.205009828394,0.53632302412
68.0,0.393226190862,0.221915037498,0.564537344227
69.0,0.392478588103,0.209566038167,0.575391138039
70.0,0.357450341347,0.170752914014,0.544147768679
71.0,0.352561012152,0.17728278954,0.527839234764
72.0,0.331085532161,0.150738351757,0.511432712565
73.0,0.379385922766,0.194720483385,0.564051362146
74.0,0.353024714505,0.168017819264,0.538031609746
75.0,0.367975331618,0.174460924079,0.561489739157
76.0,0.385306141582,0.202898364442,0.567713918723
77.0,0.366514648634,0.188864462337,0.544164834931
78.0,0.335844434702,0.143043411724,0.528645457679
79.0,0.392659649103,0.21013237369,0.575186924515
80.0,0.408134506178,0.232971472431,0.583297539924
81.0,0.397764345961,0.214546464657,0.580982227265
82.0,0.400909570726,0.22597197803,0.575847163422
83.0,0.397199404248,0.215926584362,0.578472224133
84.0,0.384839088046,0.200386022048,0.569292154044
85.0,0.391220690343,0.207271407771,0.575169972915
86.0,0.383313687655,0.195903286165,0.570724089146
87.0,0.393265534028,0.220404702235,0.566126365821
88.0,0.394412941207,0.20851041579,0.580315466624
89.0,0.364373656307,0.191412062938,0.537335249677
90.0,0.399522413336,0.217882243992,0.58116258268
91.0,0.411758097797,0.236135273406,0.587380922189
92.0,0.368564796096,0.177984464171,0.559145128021
93.0,0.392155141062,0.222680428529,0.561629853595
94.0,0.38718227111,0.203045011458,0.571319530762
95.0,0.381101105428,0.201377973598,0.560824237258
96.0,0.389116393757,0.210312005238,0.567920782277
97.0,0.397125250891,0.210000635492,0.584249866291
98.0,0.387718926016,0.198351558244,0.577086293789
99.0,0.392686422981,0.211699922569,0.573672923394
