Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
202,0.24882084063502,0.30570039368634755,0.3160770059506502,0.3108468293491502,0.3028969609148701,0.2939940380776502,0.28123763734659163,0.33182564882850013,0.27558381644037017,0.3207841648920002,0.29609192002558515,0.27752421195952665,0.2683394988296325,0.2998053454126502,0.26407161660973516,0.33182564882850013,0.3019032273605851,0.28536366555444165,0.31607700595065014,0.31607700595065014,0.2845274184289352,0.31184056290343515,0.31084682934915014,0.3486784401000001,0.3218883132856502,0.28604416964337015,0.31718115434430016,0.3312445180950001
203,0.33763695616350015,0.27400895215258514,0.291839844561639,0.3132579407624417,0.27891026687199744,0.2939940380776501,0.33182564882850013,0.28405670253480014,0.277122559972095,0.2945170557378001,0.3097426809555001,0.2950981864713001,0.34286713276500014,0.30555853967430013,0.3045125043540002,0.26193305551045515,0.3048954695073766,0.2701961534100917,0.3007990789669352,0.2857592354334278,0.3050355220141502,0.30974268095550017,0.25742568350397504,0.31254936224777774,0.31765187023843516,0.3113698470093002,0.28234178574024166,0.28774345402119744
204,0.2891468266295266,0.29028061269058514,0.3207841648920002,0.31765187023843516,0.3207841648920002,0.33763695616350015,0.27511310054623517,0.3027975875594416,0.31184056290343515,0.2980904286180916,0.30713340396208516,0.28147186144948505,0.2794520614472776,0.30916155022200015,0.2939940380776501,0.31184056290343515,0.3160770059506502,0.30445439128065016,0.3190692480974417,0.29385398557087666,0.3160770059506502,0.33182564882850013,0.31765187023843516,0.28876386147615013,0.2946589097498475,0.2642447935683181,0.3207841648920002,0.2678687829354975
205,0.31084682934915014,0.2595376346269681,0.3129447112970851,0.3113698470093002,0.28876386147615013,0.25575030161434736,0.28571530776128246,0.3028969609148702,0.2693017932112351,0.31184056290343515,0.2918554769783701,0.26025881786724164,0.27934954359345016,0.3207841648920002,0.2782725462088,0.3007990789669352,0.2787161110939351,0.30802776416094163,0.3207841648920002,0.2442597076432531,0.29980534541265014,0.28884760241484747,0.30032836307280014,0.29980534541265014,0.29609192002558515,0.284554569437935,0.3207841648920002,0.3045962452926975
206,0.28505043608908515,0.31084682934915014,0.283456884967245,0.28876386147615013,0.3019032273605851,0.32659547222700014,0.30332060521959164,0.30661038630193516,0.3207841648920002,0.3218883132856502,0.33763695616350015,0.3207841648920002,0.30503552201415013,0.2761068341005201,0.3019032273605851,0.30332060521959164,0.28361742581334753,0.2615377064611477,0.3202030341585002,0.28457972019495015,0.30445439128065016,0.27891026687199755,0.2846111593676325,0.32601434149350017,0.29402118908665,0.32188831328565015,0.31765187023843516,0.27149894449219736
207,0.26943664395870004,0.28518528683655003,0.33182564882850013,0.3486784401000001,0.2902806126905852,0.34286713276500014,0.28818273074265016,0.31607700595065014,0.3149728575570001,0.28704894468159164,0.26125277225120536,0.31607700595065014,0.33182564882850013,0.3207841648920002,0.31184056290343515,0.3045962452926974,0.2627767056022626,0.3202030341585002,0.3045962452926975,0.30079907896693514,0.31184056290343515,0.27752421195952665,0.29980534541265014,0.32130718255215013,0.24320797724176482,0.3370558254300002,0.31497285755700016,0.2830362950798475
208,0.3002179482334352,0.30974268095550017,0.3486784401000001,0.31765187023843516,0.28928687913630013,0.2897575950304352,0.31184056290343515,0.3218883132856501,0.31607700595065014,0.30713340396208516,0.3486784401000001,0.3007990789669351,0.2830362950798475,0.3486784401000001,0.3098264218941975,0.3118405629034351,0.31084682934915014,0.3218883132856501,0.29509818647130015,0.2969862802244417,0.30731918564627775,0.29809042861809165,0.33182564882850013,0.30503552201415013,0.31497285755700016,0.2939940380776502,0.2812189505125365,0.2828125016343766
209,0.33182564882850013,0.27177101769787665,0.32188831328565015,0.31607700595065014,0.32288204683993516,0.2987849379576975,0.34286713276500014,0.31765187023843516,0.29980534541265014,0.28333551929452666,0.32288204683993516,0.28505043608908515,0.30974268095550017,0.2515138585671323,0.3207841648920002,0.2976667843133702,0.32711848988715014,0.2846111593676325,0.2946589097498475,0.30974268095550017,0.3286933541749351,0.3097426809555001,0.2956965709762778,0.32130718255215013,0.3370558254300002,0.2828125016343766,0.31184056290343515,0.28700698265797886
210,0.31555398829050013,0.30661038630193516,0.2841404434734975,0.29980534541265014,0.2902806126905852,0.3045125043540002,0.3202030341585001,0.31497285755700016,0.29086174342408516,0.2939940380776502,0.30032836307280014,0.32288204683993516,0.3170707395049351,0.2892868791363002,0.2993660686911975,0.3007990789669352,0.2983755836577127,0.28123763734659163,0.33763695616350015,0.3050355220141502,0.31555398829050013,0.27721098249417014,0.2935547613561975,0.33124451809500016,0.29609192002558515,0.34286713276500014,0.3045125043540002,0.31906924809744164
211,0.27653047840524164,0.29385398557087666,0.2969862802244416,0.2653348727869101,0.3207841648920002,0.25618437657649135,0.30802776416094163,0.31765187023843516,0.2998890863513475,0.28818273074265016,0.31184056290343515,0.30974268095550017,0.30913191255459166,0.2808139930418701,0.32188831328565015,0.33182564882850013,0.2751131005462351,0.30032836307280014,0.27229403535802665,0.28505043608908515,0.2641553575484325,0.3102656986156502,0.30974268095550017,0.3102656986156502,0.32188831328565015,0.28804267823587665,0.3207841648920002,0.3060292555684352
212,0.31497285755700016,0.2968007193699278,0.30974268095550017,0.298728348028,0.27511310054623517,0.3007990789669351,0.2998890863513475,0.32543321076000015,0.29609192002558515,0.3060292555684352,0.32288204683993516,0.33182564882850013,0.263945569353639,0.28123763734659163,0.31765187023843516,0.29041546343805,0.31084682934915014,0.3102656986156502,0.31084682934915014,0.27874326210293504,0.2949877716319351,0.2670638587565266,0.3207841648920002,0.30602925556843513,0.3102656986156502,0.3329297972221501,0.30332060521959164,0.29980534541265014
213,0.31607700595065014,0.284038015700745,0.30661038630193516,0.3207841648920002,0.28818273074265016,0.32288204683993516,0.28081399304187016,0.23258708319266239,0.29175610362294163,0.33763695616350015,0.31184056290343515,0.30731918564627775,0.2960919200255852,0.25388381372074664,0.2877434540211975,0.2790990762473116,0.28223137090087663,0.3027975875594416,0.33182564882850013,0.3002179482334352,0.26025881786724164,0.3170707395049352,0.32188831328565015,0.3207841648920002,0.3207841648920002,0.30713340396208516,0.2547139787378076,0.30974268095550017
214,0.3312445180950001,0.3027975875594416,0.28995175080849744,0.3129447112970852,0.28975759503043513,0.28460415610304995,0.28505043608908515,0.33182564882850013,0.2831781490918948,0.2697362845878695,0.3171811543443001,0.30713340396208516,0.30661038630193516,0.27177101769787665,0.26616949855767014,0.3019032273605851,0.30503552201415013,0.2949877716319352,0.31765187023843516,0.2976667843133702,0.28223137090087663,0.30731918564627775,0.2904224667026325,0.29175610362294163,0.30393137362050016,0.32659547222700014,0.30150787831127773,0.31184056290343515
215,0.2694875748954278,0.3050355220141502,0.30613967040780016,0.2871483180370202,0.26670804461215,0.2892868791363002,0.2870489446815916,0.32288204683993516,0.29766678431337007,0.28505043608908515,0.3170707395049352,0.31084682934915014,0.31497285755700016,0.31765187023843516,0.32601434149350017,0.31607700595065014,0.3202030341585001,0.28123763734659163,0.2636323398882825,0.27558381644037017,0.25482358864718235,0.3207841648920002,0.298728348028,0.27982025948758515,0.2761068341005201,0.2722940353580266,0.2913847610842352,0.25772490771865425
216,0.25305728368223496,0.28281250163437666,0.2818755567565,0.3045962452926975,0.29397535124359503,0.29227912128309164,0.2776816983883051,0.2871483180370201,0.2866253003768701,0.33763695616350015,0.2738688996458116,0.31555398829050013,0.3055585396743002,0.259540340452957,0.29086174342408516,0.31497285755700016,0.33182564882850013,0.26111249891475313,0.3370558254300002,0.2623566998151766,0.2628274157093116,0.3112594321699351,0.27894275208000013,0.3022164568259416,0.32659547222700014,0.26325106001403314,0.29355476135619746,0.2799040004262825
217,0.29098941203492773,0.2864678139480917,0.33763695616350015,0.3170707395049352,0.2844693053555852,0.31084682934915014,0.29086174342408516,0.3098264218941975,0.27770369070559503,0.2835213009787192,0.31607700595065014,0.32659547222700014,0.3202030341585002,0.2718703910533051,0.3160770059506502,0.31184056290343515,0.32130718255215013,0.2799479280984278,0.31497285755700016,0.2715854568433627,0.29870119701900016,0.2969862802244416,0.29708565357987016,0.32711848988715014,0.27509628239558553,0.2935547613561975,0.32711848988715014,0.28575923543342774
218,0.29227912128309164,0.28505043608908515,0.33182564882850013,0.3260143414935001,0.32288204683993516,0.26630434930513497,0.3108468293491502,0.32020303415850015,0.32288204683993516,0.27558381644037017,0.30713340396208516,0.29556890236543515,0.31765187023843516,0.32601434149350017,0.277345833241635,0.3143917268235002,0.2987849379576975,0.2949877716319351,0.29327285483737664,0.29556890236543515,0.30079907896693514,0.2673770882218831,0.32659547222700014,0.3098264218941975,0.31184056290343515,0.31497285755700016,0.30713340396208516,0.2969862802244416
219,0.3170707395049352,0.26664021445180514,0.25188530512824014,0.28975759503043513,0.31555398829050013,0.30744663342744166,0.32288204683993516,0.3060292555684352,0.2844693053555852,0.3102656986156502,0.3207841648920002,0.32488055543244165,0.2987849379576975,0.3007990789669352,0.29341290734415015,0.27721098249417014,0.29750929788459163,0.2935547613561975,0.3486784401000001,0.2883245847546975,0.31497285755700016,0.25901461696681816,0.34286713276500014,0.33182564882850013,0.33182564882850013,0.3022164568259416,0.2939940380776502,0.31184056290343515
220,0.31084682934915014,0.30143251146645017,0.31084682934915014,0.2867529689877127,0.2949877716319351,0.31555398829050013,0.2887638614761502,0.30661038630193516,0.28081399304187016,0.32288204683993516,0.32659547222700014,0.28686338382707777,0.29341290734415015,0.29708565357987016,0.26662458203507394,0.30503552201415013,0.32711848988715014,0.28804267823587665,0.33182564882850013,0.30079907896693514,0.3248805554324416,0.3060292555684352,0.2969862802244416,0.2799479280984278,0.3170707395049352,0.3108468293491502,0.32659547222700014,0.28704894468159164
221,0.3370558254300002,0.2980904286180916,0.29086174342408516,0.3102656986156502,0.3218883132856502,0.3002179482334351,0.26125255142152665,0.31383907149594165,0.25625659892292,0.2998890863513475,0.31607700595065014,0.276241684847985,0.2814788647140675,0.2935547613561975,0.3207841648920002,0.34286713276500014,0.32711848988715014,0.29988908635134753,0.28191814143552013,0.2993660686911975,0.2950981864713001,0.32659547222700014,0.28081399304187016,0.295596053374435,0.3002179482334352,0.30613967040780016,0.3129447112970852,0.33763695616350015
222,0.2876868640915,0.29138476108423517,0.31555398829050013,0.2969862802244416,0.28034327714773516,0.31607700595065014,0.3286933541749351,0.3019032273605852,0.30570039368634755,0.2752862775048181,0.3286933541749351,0.2904224667026325,0.3061396704078001,0.31607700595065014,0.2909894120349278,0.33182564882850013,0.3061396704078001,0.2845274184289351,0.31555398829050013,0.28333551929452666,0.31555398829050013,0.29355476135619746,0.3207841648920002,0.26504971774728897,0.3050355220141502,0.3160770059506502,0.33763695616350015,0.27610683410052017
223,0.33124451809500016,0.2956526433041325,0.31084682934915014,0.30032836307280014,0.3104075526276975,0.3048954695073766,0.27982025948758515,0.3022164568259416,0.24296369545696497,0.3007990789669351,0.2899517508084975,0.30802776416094163,0.31765187023843516,0.28975759503043513,0.2976667843133702,0.32601434149350017,0.29622677077305,0.2866253003768701,0.30613967040780016,0.3160770059506502,0.31906924809744164,0.31184056290343515,0.27934954359345016,0.28804267823587665,0.32659547222700014,0.3007990789669351,0.29509818647130015,0.26310231896354996
224,0.2814788647140675,0.3028969609148702,0.32601434149350017,0.31184056290343515,0.2939940380776502,0.32288204683993516,0.30602925556843513,0.3050355220141502,0.3329297972221501,0.2845274184289351,0.3486784401000001,0.31765187023843516,0.2736329246074389,0.33182564882850013,0.2799040004262825,0.29922421467915017,0.2683394988296325,0.32659547222700014,0.31497285755700016,0.30503552201415013,0.28081399304187016,0.3286933541749351,0.30544812483493516,0.29878493795769745,0.2946589097498475,0.32711848988715014,0.32288204683993516,0.31497285755700016
225,0.31607700595065014,0.2861545844827351,0.29708565357987016,0.27571148505121273,0.30613967040780016,0.28575923543342774,0.31555398829050013,0.29980534541265014,0.27610683410052017,0.33182564882850013,0.31497285755700016,0.3218883132856502,0.30916155022200015,0.31765187023843516,0.29169799054959167,0.30602925556843513,0.3102656986156502,0.3170707395049351,0.2761068341005201,0.28774345402119744,0.30661038630193516,0.29870119701900016,0.30602925556843513,0.31084682934915014,0.3329297972221501,0.30145694737455003,0.31555398829050013,0.33124451809500016
226,0.3218883132856501,0.28876386147615013,0.32601434149350017,0.31607700595065014,0.3102656986156502,0.3129447112970852,0.33182564882850013,0.2574575691496893,0.3156377292291975,0.29870119701900016,0.3045962452926975,0.3097426809555001,0.31765187023843516,0.33763695616350015,0.28975759503043513,0.3160770059506502,0.28765971308250016,0.28505043608908515,0.28733409972121277,0.2894600560948831,0.2853199587119751,0.2896994819570851,0.31555398829050013,0.27309895953699753,0.29175610362294163,0.26975687668863896,0.27610683410052017,0.34286713276500014
227,0.30916155022200015,0.2934710204175002,0.2733981837516766,0.32711848988715014,0.29980534541265014,0.3022164568259416,0.32601434149350017,0.3218883132856501,0.23420892956991657,0.31383907149594165,0.29609192002558515,0.3207841648920002,0.3102656986156502,0.25949930841585006,0.2787161110939351,0.28223137090087663,0.30661038630193516,0.2866253003768701,0.28575923543342774,0.2831781490918948,0.26911915602544145,0.2915705427684277,0.30870826824987013,0.266624582035074,0.2960919200255852,0.2955689023654351,0.3112594321699352,0.29980534541265014
228,0.3218883132856501,0.28226108335821026,0.2864678139480916,0.3108468293491502,0.2628274157093116,0.26407161660973516,0.3202030341585002,0.32659547222700014,0.24707877283146162,0.3097426809555001,0.31765187023843516,0.2830362950798475,0.3218883132856502,0.33182564882850013,0.259970024309985,0.31765187023843516,0.27493046336044147,0.24670427185302987,0.3019032273605851,0.31383907149594165,0.32188831328565015,0.30713340396208516,0.32288204683993516,0.29609192002558515,0.3007990789669352,0.2602859688762415,0.33763695616350015,0.3218883132856502
229,0.30602925556843513,0.31184056290343515,0.26459463426988516,0.31439172682350014,0.30661038630193516,0.32130718255215013,0.3097426809555001,0.30279758755944164,0.2388140477657713,0.28034327714773516,0.2864678139480917,0.3104075526276975,0.28352130097871925,0.27193822121365,0.29509818647130015,0.32659547222700014,0.2810975848398181,0.3007990789669352,0.30602925556843513,0.3156377292291975,0.2693017932112351,0.30661038630193516,0.2846111593676325,0.2949877716319351,0.2864678139480917,0.32188831328565015,0.2933832696767416,0.3370558254300002
230,0.3129447112970852,0.31765187023843516,0.3045962452926975,0.27511310054623517,0.31607700595065014,0.29341290734415015,0.25049622252464776,0.3207841648920002,0.2751131005462351,0.3129447112970852,0.32711848988715014,0.3207841648920002,0.30503552201415013,0.29086174342408516,0.3002179482334351,0.2945170557378001,0.31607700595065014,0.27130030180374165,0.2719948111433475,0.2484254915857126,0.2521515792303298,0.3080277641609417,0.2969862802244416,0.29980534541265014,0.29295962537202014,0.3102656986156502,0.2573817558318298,0.2987849379576975
231,0.33182564882850013,0.3207841648920002,0.28818273074265016,0.29556890236543515,0.3160770059506502,0.31084682934915014,0.28804267823587665,0.3045962452926975,0.3019032273605851,0.33763695616350015,0.3102656986156502,0.31184056290343515,0.30870826824987013,0.29117497288944166,0.28079836062513897,0.31765187023843516,0.30916155022200015,0.2773668417568948,0.29175610362294163,0.2969862802244417,0.3098264218941975,0.31439172682350014,0.30143251146645017,0.31765187023843516,0.30726825470955,0.29609192002558515,0.29385398557087666,0.3207841648920002
232,0.32288204683993516,0.27766606597157395,0.3329297972221501,0.30503552201415013,0.30393137362050016,0.2608134955297527,0.32601434149350017,0.2628274157093116,0.27629261578471276,0.25939589684106745,0.29138476108423517,0.2998890863513475,0.29509818647130015,0.29809042861809165,0.31084682934915014,0.34286713276500014,0.3370558254300002,0.3019032273605851,0.28884760241484747,0.30974268095550017,0.31084682934915014,0.2993660686911975,0.30555853967430013,0.3370558254300002,0.34286713276500014,0.31184056290343515,0.3050355220141502,0.3097426809555001
233,0.2794249104382777,0.31184056290343515,0.27400895215258514,0.30503552201415013,0.26975687668863896,0.3050355220141502,0.32659547222700014,0.29609192002558515,0.28259701835839485,0.26548899446874163,0.3207841648920002,0.29086174342408516,0.2828125016343766,0.31136984700930015,0.30661038630193516,0.31184056290343515,0.3370558254300002,0.2949877716319352,0.30974268095550017,0.24411368169366998,0.29980534541265014,0.32659547222700014,0.3045962452926975,0.31765187023843516,0.28123763734659163,0.29870119701900016,0.30916155022200015,0.27982025948758515
234,0.31555398829050013,0.3149728575570001,0.2908617434240851,0.3207841648920002,0.2969862802244416,0.28081399304187016,0.34286713276500014,0.26660409369574506,0.31765187023843516,0.2950981864713001,0.3091319125545916,0.2902806126905852,0.31607700595065014,0.34286713276500014,0.32659547222700014,0.30335024288700013,0.30602925556843513,0.29809042861809165,0.32288204683993516,0.29556890236543515,0.2735696754311325,0.33763695616350015,0.29098941203492773,0.31497285755700016,0.3207841648920002,0.31184056290343515,0.2776346267988916,0.30974268095550017
235,0.27400895215258514,0.2956526433041325,0.2946589097498475,0.3370558254300002,0.29355476135619746,0.30802776416094163,0.30279758755944164,0.2789102668719975,0.31184056290343515,0.3286933541749351,0.2939940380776501,0.3019032273605851,0.2846111593676324,0.2867529689877128,0.2904224667026325,0.2619613507658692,0.32659547222700014,0.3207841648920002,0.29295962537202014,0.3286933541749351,0.30393137362050016,0.26193305551045515,0.3207841648920002,0.30150787831127773,0.3286933541749351,0.3039313736205001,0.2929736306226975,0.2570161083743116
236,0.2969862802244416,0.31555398829050013,0.3028969609148702,0.3218883132856501,0.3007990789669352,0.32711848988715014,0.31497285755700016,0.30032836307280014,0.3028969609148702,0.28405670253480014,0.3329297972221501,0.29565264330413243,0.3370558254300002,0.2949877716319352,0.2590146169668181,0.30974268095550017,0.30032836307280014,0.3007990789669352,0.2535689570893363,0.26616949855767014,0.28533402788703316,0.304539655363,0.3190692480974416,0.29227912128309164,0.31184056290343515,0.29117497288944166,0.28975759503043513,0.2636323398882825
237,0.2814788647140675,0.27728310081819746,0.30802776416094163,0.32288204683993516,0.24676086178272735,0.30150787831127773,0.3097426809555001,0.3218883132856501,0.2876868640915,0.31497285755700016,0.28191814143552013,0.30661038630193516,0.3214490365641975,0.31184056290343515,0.28505043608908515,0.32288204683993516,0.2904224667026325,0.33182564882850013,0.27193822121365,0.28034327714773516,0.30221645682594167,0.2883245847546975,0.30661038630193516,0.267701778166435,0.32601434149350017,0.33763695616350015,0.3113698470093002,0.2945170557378001
238,0.2918554769783701,0.2971960684192351,0.270861025082289,0.2699194992203739,0.2535845895060675,0.28671889706558557,0.30870826824987013,0.2887514775802193,0.2588147661075675,0.27466682056020003,0.31084682934915014,0.30713340396208516,0.28191814143552013,0.2993660686911975,0.31184056290343515,0.2666685097072192,0.31555398829050013,0.2939940380776501,0.3102656986156502,0.3207841648920002,0.3170707395049352,0.31184056290343515,0.33763695616350015,0.28123763734659163,0.34286713276500014,0.29922421467915017,0.31497285755700016,0.2730989595369975
239,0.2976667843133702,0.3098264218941975,0.29551078929208513,0.2735696754311325,0.30731918564627775,0.30661038630193516,0.2568086121649424,0.29766678431337007,0.2934710204175002,0.31555398829050013,0.3370558254300002,0.26734901379614767,0.31765187023843516,0.32659547222700014,0.32659547222700014,0.3170707395049351,0.31497285755700016,0.30744663342744166,0.30713340396208516,0.27582189989057776,0.30713340396208516,0.3022164568259416,0.31555398829050013,0.29609192002558515,0.33763695616350015,0.33763695616350015,0.31765187023843516,0.2902806126905852
240,0.31184056290343515,0.2746738238247825,0.31607700595065014,0.3108468293491502,0.3170707395049352,0.30802776416094163,0.3102656986156502,0.32659547222700014,0.2950981864713002,0.32601434149350017,0.30143251146645017,0.29609192002558515,0.267701778166435,0.31184056290343515,0.30393137362050016,0.2949877716319351,0.27130030180374165,0.3050355220141502,0.2913847610842351,0.33182564882850013,0.31184056290343515,0.2514500666261415,0.2601046961854101,0.3218883132856501,0.2956965709762778,0.2735330344991415,0.3002179482334351,0.30661038630193516
241,0.3286933541749351,0.3129447112970851,0.31549587521715017,0.28081399304187016,0.2970856535798701,0.2876868640915,0.32288204683993516,0.3329297972221501,0.2722940353580266,0.31184056290343515,0.28505043608908515,0.271503763349966,0.31607700595065014,0.31765187023843516,0.26890644416192777,0.32601434149350017,0.32601434149350017,0.2977603810020855,0.33182564882850013,0.3048954695073766,0.29185547697837017,0.3160770059506502,0.3060292555684352,0.30132209662708515,0.32659547222700014,0.31184056290343515,0.28928687913630013,0.2793809827661325
242,0.3286933541749351,0.3129447112970852,0.3160770059506502,0.32288204683993516,0.32659547222700014,0.30503552201415013,0.31765187023843516,0.2990841621723766,0.3207841648920002,0.28604416964337015,0.29227912128309164,0.28585015850874734,0.3370558254300002,0.31607700595065014,0.30190322736058517,0.28804267823587665,0.2781053426930266,0.30503552201415013,0.30613967040780016,0.28505043608908515,0.29609192002558515,0.33124451809500016,0.33763695616350015,0.30503552201415013,0.2980904286180916,0.3007990789669352,0.28804267823587665,0.32601434149350017
243,0.25528387388389484,0.26075668477037645,0.2807146196864416,0.3102656986156502,0.3007990789669351,0.3045125043540002,0.30150787831127773,0.31084682934915014,0.3039313736205002,0.3312445180950001,0.32711848988715014,0.33182564882850013,0.3102656986156502,0.27610683410052017,0.3019032273605851,0.32711848988715014,0.28671889706558557,0.3118405629034351,0.2861545844827351,0.29309447611948497,0.26612691387865,0.2998890863513475,0.3138390714959416,0.2790990762473116,0.30190322736058517,0.267701778166435,0.27158545684336277,0.29609192002558515
244,0.3108468293491502,0.2939940380776502,0.32288204683993516,0.31307956204454995,0.255620722832595,0.3207841648920002,0.26252819149463247,0.256943886027883,0.2777223775396501,0.29980534541265014,0.30802776416094163,0.29980534541265014,0.2939940380776502,0.30503552201415013,0.3045125043540002,0.3129447112970851,0.26975687668863896,0.3218883132856501,0.3102656986156502,0.24743175803142758,0.3129447112970852,0.29980534541265014,0.31497285755700016,0.3202030341585001,0.30503552201415013,0.30503552201415013,0.3207841648920002,0.3218883132856502
245,0.30913191255459166,0.32601434149350017,0.3207841648920002,0.30802776416094163,0.292917040693,0.29117497288944166,0.28297970515015,0.32659547222700014,0.30713340396208516,0.26664021445180514,0.31184056290343515,0.3286933541749351,0.29750929788459163,0.31383907149594165,0.29556890236543515,0.26848123661553314,0.30503552201415013,0.31184056290343515,0.2844693053555852,0.3098264218941975,0.255583098098574,0.30613967040780016,0.31184056290343515,0.30503552201415013,0.3102656986156502,0.2922791212830916,0.28704894468159164,0.2866253003768701
246,0.29327285483737664,0.2902806126905852,0.28295255414115017,0.2833355192945266,0.3207841648920002,0.2980904286180916,0.272931954767935,0.32659547222700014,0.2861545844827351,0.29609192002558515,0.2969862802244416,0.32130718255215013,0.31184056290343515,0.29175610362294163,0.32188831328565015,0.3039313736205001,0.20810135428979568,0.24882084063502,0.31555398829050013,0.28123763734659163,0.29086174342408516,0.3213071825521502,0.30032836307280014,0.3370558254300002,0.2990841621723766,0.3218883132856502,0.29355476135619746,0.3207841648920002
247,0.32659547222700014,0.31184056290343515,0.33182564882850013,0.34286713276500014,0.3207841648920002,0.3007990789669351,0.30602925556843513,0.30661038630193516,0.3007990789669352,0.34286713276500014,0.32659547222700014,0.2740926930912825,0.29609192002558515,0.28034327714773516,0.3207841648920002,0.28765971308250016,0.2751131005462351,0.28234178574024166,0.33182564882850013,0.28505043608908515,0.26716323211195514,0.31184056290343515,0.31607700595065014,0.3007990789669351,0.275568184023639,0.3218883132856501,0.28081399304187016,0.33763695616350015
248,0.3207841648920002,0.30190322736058517,0.31765187023843516,0.2831781490918948,0.29117497288944166,0.29355476135619746,0.32711848988715014,0.33763695616350015,0.29117497288944166,0.33182564882850013,0.2904224667026325,0.31555398829050013,0.32130718255215013,0.28876386147615013,0.2799040004262825,0.32488055543244165,0.29562120413145015,0.28876386147615013,0.3019032273605852,0.3171811543443001,0.3218883132856501,0.31084682934915014,0.2980904286180916,0.31555398829050013,0.33182564882850013,0.2599189145012175,0.3050355220141502,0.2790990762473116
249,0.3002179482334351,0.3050355220141502,0.29980534541265014,0.32659547222700014,0.30661038630193516,0.30489546950737667,0.30555853967430013,0.2715854568433628,0.3156377292291975,0.29708565357987016,0.32288204683993516,0.29640514949094166,0.29812006628550014,0.3045125043540002,0.26407161660973516,0.29556890236543515,0.3045962452926975,0.2939940380776502,0.33182564882850013,0.31084682934915014,0.28352130097871925,0.2871483180370202,0.32601434149350017,0.2679001058820331,0.29556890236543515,0.27879985203263247,0.29922421467915017,0.2949877716319351
250,0.3019032273605851,0.30079907896693514,0.32711848988715014,0.32601434149350017,0.2793809827661325,0.3132579407624417,0.31184056290343515,0.29086174342408516,0.3118405629034351,0.28457972019495015,0.2992242146791501,0.29609192002558515,0.2997472323393002,0.27752421195952665,0.29627770170977774,0.3207841648920002,0.31084682934915014,0.28152279238621275,0.3286933541749351,0.2717981687068765,0.30661038630193516,0.30279758755944164,0.32601434149350017,0.29295962537202014,0.3207841648920002,0.2981472172945,0.2915705427684277,0.2836174258133475
251,0.2853340278870331,0.29385398557087666,0.31383907149594165,0.28660966796013904,0.24744442028897984,0.30445439128065016,0.32601434149350017,0.31607700595065014,0.30393137362050016,0.31136984700930015,0.2935547613561975,0.3104075526276975,0.30032836307280014,0.30332060521959164,0.30279758755944164,0.30143251146645017,0.27353823625845014,0.3207841648920002,0.3207841648920002,0.3045962452926975,0.33182564882850013,0.2945170557378001,0.3218883132856501,0.28840832569339486,0.26577414950836276,0.28876386147615013,0.29086174342408516,0.2993660686911975
252,0.32601434149350017,0.31184056290343515,0.30503552201415013,0.33763695616350015,0.2738688996458116,0.2956526433041325,0.32659547222700014,0.32288204683993516,0.2970856535798701,0.32543321076000015,0.31555398829050013,0.2950981864713002,0.31084682934915014,0.31607700595065014,0.29556890236543515,0.29227912128309164,0.32601434149350017,0.2680419598940805,0.31084682934915014,0.29086174342408516,0.31555398829050013,0.29185547697837017,0.2949877716319351,0.2864678139480917,0.30661038630193516,0.31383907149594165,0.3039313736205001,0.28804267823587665
253,0.3097426809555001,0.30032836307280014,0.2776816983883051,0.33182564882850013,0.30713340396208516,0.33763695616350015,0.29556890236543515,0.32659547222700014,0.2724612388738,0.30968456788215015,0.25005369728239485,0.30731918564627775,0.3207841648920002,0.30713340396208516,0.2993660686911975,0.2950981864713001,0.29341290734415015,0.29609192002558515,0.30661038630193516,0.2864678139480916,0.270861025082289,0.26472948501735,0.3027975875594416,0.3149728575570001,0.3019032273605851,0.26161819887904486,0.3370558254300002,0.28079836062513897
254,0.3112594321699351,0.30661038630193516,0.33124451809500016,0.3260143414935001,0.30661038630193516,0.3207841648920002,0.2870489446815916,0.2678687829354975,0.2859719472969415,0.28804267823587665,0.3202030341585001,0.2646260734425675,0.3218883132856502,0.31497285755700016,0.3050355220141502,0.30731918564627775,0.23479724866336785,0.3007990789669352,0.3019032273605851,0.2752862775048181,0.3218883132856502,0.2987849379576975,0.2807146196864416,0.2998890863513475,0.2619613507658693,0.2891468266295267,0.2987849379576975,0.28291187498980513
255,0.31497285755700016,0.28461115936763254,0.34286713276500014,0.2933832696767416,0.31084682934915014,0.29922421467915017,0.29185547697837017,0.3160770059506502,0.29922421467915017,0.2825132774196975,0.33763695616350015,0.2932728548373766,0.3160770059506502,0.33763695616350015,0.31765187023843516,0.28191814143552013,0.3002179482334351,0.31555398829050013,0.31497285755700016,0.298728348028,0.30279758755944164,0.31184056290343515,0.33763695616350015,0.29086174342408516,0.2793809827661325,0.2778061184783475,0.2683394988296325,0.3104075526276975
