Episodes,Reward,Reward,Reward,Reward,Reward,Reward
32,0.13508517176729928,0.9,0.47829690000000014,0.1853020188851842,1.0,0.5314410000000002
33,0.10941898913151243,0.9,0.05814973700304009,0.1350851717672993,1.0,0.5904900000000002
34,0.08862938119652508,0.9,1.592679108851982E-4,0.1853020188851842,1.0,0.5904900000000002
35,0.04710128697246248,0.9,0.25418658283290013,0.13508517176729928,1.0,0.38742048900000015
36,0.08862938119652507,0.9,0.1094189891315124,0.1853020188851842,1.0,1.5555331399484406E-33
37,0.0051537752073201205,0.9,0.31381059609000017,0.1500946352969992,1.0,0.47829690000000014
38,0.18530201888518422,0.9,0.4304672100000001,0.1853020188851842,1.0,0.5314410000000002
39,0.003381391913522732,0.9,0.007855167211278949,0.1853020188851842,1.0,0.5904900000000002
40,7.735540101454295E-4,0.9,0.04710128697246248,0.1853020188851842,1.0,0.5904900000000002
41,0.006362685441135953,0.81,0.38742048900000003,0.2058911320946491,1.0,2.575854686758998E-7
42,0.12157665459056936,0.9,5.639208733960185E-4,0.22876792454961012,1.0,0.002218531234462265
43,0.001996678111016038,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
44,0.05233476330273609,0.9,0.01824800363140075,0.004638397686588108,1.0,0.5904900000000002
45,0.027812838944369374,0.9,0.16677181699666577,0.22876792454961012,1.0,0.5314410000000002
46,0.00785516721127895,0.9,0.16677181699666574,0.05814973700304011,1.0,0.5904900000000002
47,0.13508517176729928,0.81,0.4304672100000001,0.1500946352969992,1.0,0.5904900000000002
48,0.0646108188922668,0.7290000000000001,0.22876792454961012,0.22876792454961012,1.0,0.5904900000000002
49,0.05814973700304011,0.9,0.12157665459056931,0.22876792454961012,1.0,0.2824295364810001
50,0.02027555959044528,0.9,0.0717897987691853,0.22876792454961012,1.0,2.4224910986273674E-11
51,0.0013100205086376223,0.9,0.4782969000000001,0.1853020188851842,0.9,0.47829690000000014
52,0.011972515182562034,0.9,0.25418658283290013,2.2782586118290197E-15,1.0,0.5904900000000002
53,0.030903154382632646,0.9,4.498196224760376E-5,0.22876792454961012,3.2093195772137277E-27,0.5904900000000002
54,0.1500946352969992,0.9,0.16677181699666577,0.22876792454961012,1.0,0.5904900000000002
55,0.10941898913151243,0.81,0.38742048900000015,0.013302794647291147,1.0,0.5904900000000002
56,0.013302794647291151,0.9,0.3874204890000001,0.22876792454961012,1.0,0.5904900000000002
57,0.030903154382632643,0.9,0.1094189891315124,0.13508517176729928,1.0,0.5314410000000002
58,0.025031555049932448,0.9,0.31381059609000006,0.1853020188851842,1.0,0.5904900000000002
59,0.003043252722170459,0.9,0.0057264168970223555,0.22876792454961012,1.0,0.5904900000000002
60,0.027812838944369377,0.9,0.014780882941434608,0.2058911320946491,1.0,0.2058911320946491
61,3.479597728084422E-8,0.9,0.5904900000000002,0.1500946352969992,1.0,0.5904900000000002
62,0.15009463529699923,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
63,0.030903154382632646,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
64,6.961986091308869E-4,0.7290000000000001,0.5904900000000002,0.0646108188922668,1.0,0.5904900000000002
65,0.03433683820292515,0.7290000000000001,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
66,0.058149737003040096,0.9,0.5904900000000002,0.1500946352969992,1.0,0.5904900000000002
67,0.013302794647291151,0.9,0.5904900000000002,3.3093488497743525E-25,1.0,0.3486784401000001
68,0.03090315438263265,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5314410000000002
69,0.06461081889226677,0.9,0.47829690000000014,0.13508517176729928,0.9,2.6561398887587534E-5
70,0.03815204244769462,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
71,0.01824800363140075,0.9,0.5904900000000002,0.03433683820292515,1.0,0.5904900000000002
72,0.052334763302736106,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
73,0.04710128697246249,0.9,0.5904900000000002,0.1500946352969992,1.0,0.5904900000000002
74,0.025031555049932437,0.81,0.47829690000000014,0.22876792454961012,0.9,0.5904900000000002
75,2.6972160559060815E-4,0.9,0.042391158275216244,0.16677181699666577,1.0,0.5904900000000002
76,0.009697737297875248,0.7290000000000001,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
77,0.04710128697246249,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
78,0.00636268544113595,0.9,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
79,0.00785516721127895,0.9,0.47829690000000014,0.16677181699666577,1.0,2.118708312408858E-6
80,0.03815204244769462,0.81,0.5904900000000002,0.014780882941434608,1.0,0.5904900000000002
81,0.13508517176729928,0.9,0.5904900000000002,0.1500946352969992,1.3900845237714525E-6,0.3874204890000001
82,0.009697737297875248,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5314410000000002
83,0.0051537752073201205,0.9,0.5904900000000002,0.22876792454961012,0.9,0.5904900000000002
84,0.004638397686588109,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
85,0.016423203268260675,0.81,0.47829690000000014,0.22876792454961012,1.0,0.5314410000000002
86,0.01077526366430583,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
87,0.002465034704958071,0.7290000000000001,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
88,0.01642320326826067,0.9,0.5904900000000002,0.2058911320946491,1.0,1.0133716178293888E-6
89,0.025031555049932444,0.81,2.0210317653237343E-64,0.22876792454961012,1.0,0.5904900000000002
90,1.0290430145553223E-5,0.9,0.5314410000000002,0.12157665459056934,1.0,0.5904900000000002
91,0.06461081889226679,0.9,0.4782969000000001,0.2058911320946491,1.0,0.5904900000000002
92,0.07976644307687258,0.9,0.5904900000000002,0.1853020188851842,1.0,0.5904900000000002
93,0.020275559590445285,0.9,0.47829690000000014,0.16677181699666577,1.0,0.47829690000000014
94,0.18530201888518422,0.6561000000000001,0.5904900000000002,0.22876792454961012,1.0,0.47829690000000014
95,0.12157665459056936,0.81,0.5904900000000002,0.22876792454961012,1.0,0.5904900000000002
96,0.16677181699666577,0.9,0.5904900000000002,0.1853020188851842,1.0,0.47829690000000014
97,0.0037571021261363683,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5314410000000002
98,0.01824800363140075,0.9,0.5314410000000002,0.22876792454961012,1.0,0.5904900000000002
99,0.016423203268260675,0.9,0.5904900000000002,0.038152042447694635,1.0,0.5904900000000002
100,0.009697737297875247,0.9,0.5904900000000002,0.2058911320946491,1.0,0.5904900000000002
101,0.0030432527221704586,0.9,0.5904900000000002,0.08862938119652508,1.0,0.5904900000000002
