"episode","steps_mean","steps_lower","steps_upper"
0.0,0.0620955899089,-0.0713638669657,0.195555046783
1.0,0.158367685894,-0.0769637743287,0.393699146117
2.0,0.158333333333,-0.0770082933132,0.39367495998
3.0,0.179515548569,-0.0541620829898,0.413193180129
4.0,0.187420702382,-0.0479904551935,0.422831859958
5.0,0.158648694033,-0.0766004842538,0.39389787232
6.0,0.194377643419,-0.0370116879773,0.425766974815
7.0,0.203378074169,-0.0386500124896,0.445406160827
8.0,0.227352642509,-0.00657032328763,0.461275608306
9.0,0.224803742683,-0.0116528505892,0.461260335955
10.0,0.22708085181,-0.00902376484709,0.463185468466
11.0,0.269462069443,0.035131589432,0.503792549454
12.0,0.24342042691,0.0463507369436,0.440490116877
13.0,0.316992698918,0.0914603343436,0.542525063492
14.0,0.218104978631,0.0262596520781,0.409950305184
15.0,0.305164176497,0.0977887030995,0.512539649895
16.0,0.316227518219,0.102514845818,0.529940190621
17.0,0.329069314933,0.120330855553,0.537807774312
18.0,0.333204852878,0.122515486541,0.543894219216
19.0,0.353404142314,0.152765346718,0.55404293791
20.0,0.357446369854,0.155726598564,0.559166141145
21.0,0.396649956155,0.214238248,0.57906166431
22.0,0.326146084423,0.138982116969,0.513310051877
23.0,0.380166851057,0.1956812842,0.564652417915
24.0,0.39881028978,0.226155957217,0.571464622344
25.0,0.391804243027,0.202951944853,0.580656541201
26.0,0.374528727752,0.194317119764,0.55474033574
27.0,0.362352238141,0.16949571384,0.555208762442
28.0,0.391111970235,0.202468171777,0.579755768693
29.0,0.387286544838,0.208716862622,0.565856227053
30.0,0.381017841645,0.201073584028,0.560962099263
31.0,0.412108550074,0.232377225187,0.59183987496
32.0,0.385321988952,0.191392054991,0.579251922914
33.0,0.37622769001,0.192057416894,0.560397963127
34.0,0.356284048314,0.186447237022,0.526120859606
35.0,0.401410151066,0.216838023427,0.585982278706
36.0,0.337117943083,0.185182757903,0.489053128263
37.0,0.343781130871,0.140707964415,0.546854297328
38.0,0.346295680008,0.148174399089,0.544416960926
39.0,0.405204766461,0.222489275883,0.587920257039
40.0,0.376590872131,0.183995667349,0.569186076914
41.0,0.370074027449,0.191319526848,0.54882852805
42.0,0.386272331804,0.197710040649,0.57483462296
43.0,0.373316795661,0.201954989861,0.54467860146
44.0,0.366211861706,0.185529208656,0.546894514756
45.0,0.400664134737,0.219901020867,0.581427248607
46.0,0.414197106105,0.239290764906,0.589103447305
47.0,0.362436643178,0.171494758885,0.553378527472
48.0,0.367496174492,0.181667220359,0.553325128624
49.0,0.387718155537,0.200232098787,0.575204212287
50.0,0.41377515641,0.236161685123,0.591388627698
51.0,0.396859152203,0.215826331954,0.577891972452
52.0,0.36436410784,0.181035119046,0.547693096635
53.0,0.388761386656,0.207171843389,0.570350929923
54.0,0.39123714581,0.20409574255,0.578378549069
55.0,0.357241900057,0.167031381861,0.547452418254
56.0,0.39586159411,0.223750749047,0.567972439173
57.0,0.399636982973,0.218601590087,0.580672375859
58.0,0.405993190523,0.23066949151,0.581316889535
59.0,0.396090124587,0.215118732725,0.577061516449
60.0,0.392999008821,0.21376424994,0.572233767703
61.0,0.395826142834,0.212164242927,0.57948804274
62.0,0.389792552234,0.203420243654,0.576164860814
63.0,0.388908820635,0.21601735632,0.56180028495
64.0,0.370394497618,0.174149661194,0.566639334042
65.0,0.380983110056,0.198664014772,0.56330220534
66.0,0.392041985897,0.225459426009,0.558624545785
67.0,0.384301760938,0.200372972671,0.568230549205
68.0,0.397970959407,0.215494374901,0.580447543912
69.0,0.363701944961,0.183192766979,0.544211122944
70.0,0.367275097933,0.178351473857,0.55619872201
71.0,0.385367635462,0.206586479499,0.564148791426
72.0,0.38018280732,0.20597337541,0.55439223923
73.0,0.383329158925,0.193443592767,0.573214725083
74.0,0.391137806888,0.211059686858,0.571215926918
75.0,0.393586487897,0.214978004439,0.572194971355
76.0,0.417540153918,0.245090754324,0.589989553512
77.0,0.394332338347,0.225339059734,0.56332561696
78.0,0.392256487257,0.206118989108,0.578393985407
79.0,0.368205309649,0.192862673998,0.543547945299
80.0,0.37785314311,0.198215065555,0.557491220664
81.0,0.38804161495,0.208219358037,0.567863871863
82.0,0.39778629947,0.216903208715,0.578669390225
83.0,0.385037801541,0.214418759049,0.555656844033
84.0,0.398857868631,0.219120549829,0.578595187432
85.0,0.400541240193,0.224717563764,0.576364916623
86.0,0.370447815647,0.176486635205,0.564408996089
87.0,0.390975328518,0.209067904763,0.572882752274
88.0,0.382503423208,0.194890678466,0.570116167949
89.0,0.362136827365,0.181114192931,0.543159461799
90.0,0.389491960729,0.223524722798,0.555459198661
91.0,0.375615432928,0.189987319169,0.561243546686
92.0,0.393241834218,0.219506642108,0.566977026328
93.0,0.417096016037,0.244321536257,0.589870495816
94.0,0.394934794028,0.223717330985,0.566152257072
95.0,0.409004858457,0.229857664968,0.588152051945
96.0,0.376766331154,0.191701078264,0.561831584045
97.0,0.406222938561,0.225668449084,0.586777428038
98.0,0.396353901009,0.225223068189,0.56748473383
99.0,0.395165571668,0.21697569558,0.573355447756
