Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
0,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
1,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
2,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
3,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
4,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
5,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
6,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
7,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
8,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
9,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
10,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
11,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
12,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
13,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
14,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
15,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
16,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
17,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
18,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
19,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
20,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
21,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
22,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
23,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
24,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
25,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
26,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
27,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
28,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
29,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
30,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
31,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
32,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
33,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
34,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
35,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
36,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
37,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
38,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
39,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
40,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
41,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
42,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
43,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
44,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
45,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
46,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
47,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
48,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
49,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
50,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
51,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
52,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
53,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
54,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
55,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
56,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
57,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
58,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
59,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
60,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
61,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
62,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
63,0.16677181699666577,0.1853020188851842,0.9,0.10941898913151243,1.0,0.28242953648100017,0.1853020188851842,0.43046721000000016,0.34867844010000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
