"episode","steps_mean","steps_lower","steps_upper"
0.0,0.116854742102,-0.0734143699208,0.307123854125
1.0,0.132541051342,-0.0718100682373,0.336892170922
2.0,0.144083333333,-0.0728511101102,0.361017776777
3.0,0.150347924771,-0.0721356952306,0.372831544772
4.0,0.162258534412,-0.0720765114769,0.396593580301
5.0,0.178159967985,-0.0349675887107,0.39128752468
6.0,0.159484970198,-0.0755237380261,0.394493678422
7.0,0.200206946608,-0.0277440783851,0.428157971602
8.0,0.245760063846,0.0132585260466,0.478261601646
9.0,0.275216453837,0.0407278925617,0.509705015112
10.0,0.292650082108,0.0639871556911,0.521313008525
11.0,0.316388981004,0.0929942512484,0.539783710759
12.0,0.308747402394,0.0843696095487,0.53312519524
13.0,0.313365718878,0.0889848077453,0.53774663001
14.0,0.307488832461,0.0874754275908,0.527502237332
15.0,0.336761372747,0.139570723501,0.533952021992
16.0,0.372104181271,0.16913433511,0.575074027432
17.0,0.357858832207,0.16107264829,0.554645016124
18.0,0.358995231879,0.160479474743,0.557510989016
19.0,0.392498358911,0.213535301996,0.571461415826
20.0,0.390611997164,0.20241670418,0.578807290149
21.0,0.408416908151,0.230625455454,0.586208360847
22.0,0.365692139604,0.171119692447,0.560264586761
23.0,0.375405343462,0.181572791426,0.569237895498
24.0,0.364638558311,0.170115565756,0.559161550867
25.0,0.36778206275,0.192012334243,0.543551791256
26.0,0.39467772203,0.20533651219,0.58401893187
27.0,0.370803789126,0.177993594656,0.563613983597
28.0,0.388432900227,0.196425340201,0.580440460252
29.0,0.371290120352,0.169647400748,0.572932839955
30.0,0.352546427567,0.187508212291,0.517584642843
31.0,0.336313980204,0.17944358775,0.493184372657
32.0,0.372490079022,0.208744731508,0.536235426537
33.0,0.391710612098,0.211490878366,0.57193034583
34.0,0.397270691809,0.216860545149,0.57768083847
35.0,0.40698967939,0.224368445864,0.589610912916
36.0,0.386877327766,0.21549148018,0.558263175352
37.0,0.362161575775,0.171168463254,0.553154688297
38.0,0.378795228957,0.198954516851,0.558635941064
39.0,0.393764838708,0.238814118647,0.548715558768
40.0,0.378904230303,0.192542095381,0.565266365226
41.0,0.373211304182,0.1878645857,0.558558022664
42.0,0.385395212124,0.20492780398,0.565862620268
43.0,0.405493558317,0.223375786989,0.587611329645
44.0,0.398807191149,0.222677062814,0.574937319484
45.0,0.387948872072,0.219342245747,0.556555498396
46.0,0.371421203408,0.233787602063,0.509054804754
47.0,0.393551290871,0.206978714405,0.580123867338
48.0,0.421312868884,0.247595322463,0.595030415305
49.0,0.388837974757,0.202584873656,0.575091075858
50.0,0.397939343519,0.223482125205,0.572396561834
51.0,0.377983706072,0.188195067894,0.567772344251
52.0,0.361935270349,0.17308686672,0.550783673979
53.0,0.373573801159,0.199417253853,0.547730348466
54.0,0.397400783562,0.218069797147,0.576731769977
55.0,0.400886184544,0.225038759526,0.576733609563
56.0,0.364473341127,0.167272068061,0.561674614193
57.0,0.399446773172,0.237692215603,0.561201330741
58.0,0.369941620828,0.202820050462,0.537063191194
59.0,0.392899732517,0.210347691542,0.575451773493
60.0,0.392316009058,0.213494103269,0.571137914847
61.0,0.388480729641,0.203800996927,0.573160462356
62.0,0.381500303236,0.195621599642,0.56737900683
63.0,0.40844100619,0.232266422953,0.584615589427
64.0,0.387083394896,0.209109747126,0.565057042667
65.0,0.391018371544,0.229801415438,0.552235327651
66.0,0.40189485972,0.221198892576,0.582590826864
67.0,0.404285323414,0.230580814912,0.577989831916
68.0,0.391324735074,0.207588781719,0.575060688429
69.0,0.411330328844,0.235653515525,0.587007142162
70.0,0.357564041849,0.160969756839,0.554158326859
71.0,0.389269053784,0.204458149574,0.574079957994
72.0,0.379031522014,0.196584176157,0.561478867872
73.0,0.409893374218,0.233685280355,0.586101468081
74.0,0.371228850739,0.181421528281,0.561036173197
75.0,0.395125177186,0.216097062163,0.574153292209
76.0,0.383163515797,0.199733666176,0.566593365417
77.0,0.408276067337,0.232709992587,0.583842142088
78.0,0.39789131921,0.217453294885,0.578329343536
79.0,0.384885539505,0.199079208071,0.570691870939
80.0,0.399144440464,0.221312446001,0.576976434927
81.0,0.409840479621,0.23128373761,0.588397221631
82.0,0.393192275388,0.210567372314,0.575817178462
83.0,0.387443448256,0.206322893326,0.568564003185
84.0,0.413885727545,0.237788391397,0.589983063692
85.0,0.401561540433,0.224229454162,0.578893626704
86.0,0.358391022833,0.172363070715,0.544418974952
87.0,0.380242905099,0.222915562629,0.537570247568
88.0,0.357504242535,0.200583251112,0.514425233959
89.0,0.399707166488,0.225745952028,0.573668380949
90.0,0.394703069802,0.214240334067,0.575165805537
91.0,0.394722819203,0.216489735035,0.572955903371
92.0,0.395796670887,0.212202242074,0.579391099699
93.0,0.386616548771,0.20150421013,0.571728887411
94.0,0.387771104959,0.196109364581,0.579432845337
95.0,0.373112745115,0.218832312208,0.527393178022
96.0,0.368846425409,0.187224044607,0.550468806211
97.0,0.379816075452,0.193503668344,0.56612848256
98.0,0.381349422864,0.200879570048,0.56181927568
99.0,0.379438165625,0.209257112152,0.549619219099
