"episode","steps_mean","steps_lower","steps_upper"
0.0,0.0675000026208,-0.0810664951604,0.216066500402
1.0,0.0833336655603,-0.100081697973,0.266749029094
2.0,0.150833639029,-0.0744633861585,0.376130664216
3.0,0.148345728543,-0.0594541837112,0.356145640797
4.0,0.158719624129,-0.0765087570994,0.393948005358
5.0,0.162429263193,-0.0717807939737,0.39663932036
6.0,0.182241575602,-0.0479209293262,0.41240408053
7.0,0.232584329076,-0.00706934006316,0.472237998215
8.0,0.206788396947,-0.0303067266371,0.443883520532
9.0,0.235160977292,-0.00555833187706,0.475880286462
10.0,0.281187899713,0.0508409140121,0.511534885414
11.0,0.317662818992,0.0923823381672,0.542943299816
12.0,0.272893408116,0.0814693793523,0.46431743688
13.0,0.321243924129,0.0943623777087,0.548125470549
14.0,0.323498456328,0.107668945868,0.539327966787
15.0,0.323019620749,0.107661991192,0.538377250306
16.0,0.350904247409,0.1476945068,0.554113988019
17.0,0.32831260115,0.110184690176,0.546440512124
18.0,0.373735306671,0.173311195975,0.574159417367
19.0,0.352444690073,0.151697085238,0.553192294908
20.0,0.377283493661,0.183703633596,0.570863353726
21.0,0.364899601735,0.178829141318,0.550970062151
22.0,0.384209600221,0.196714893739,0.571704306702
23.0,0.392514847038,0.21151959315,0.573510100925
24.0,0.376496505573,0.190706375274,0.562286635871
25.0,0.394125047127,0.209989122862,0.578260971393
26.0,0.342005960146,0.159964799791,0.5240471205
27.0,0.378918632028,0.195870109263,0.561967154793
28.0,0.371301049465,0.189412634753,0.553189464178
29.0,0.387845091514,0.205872436572,0.569817746457
30.0,0.389051521074,0.212932346899,0.565170695248
31.0,0.414165667256,0.237770440403,0.590560894108
32.0,0.380830365008,0.209370891715,0.552289838302
33.0,0.376238847495,0.191865047402,0.560612647588
34.0,0.366865310392,0.215370202667,0.518360418118
35.0,0.379062842925,0.198006989019,0.56011869683
36.0,0.374238489862,0.194044237186,0.554432742538
37.0,0.396457357182,0.210305127901,0.582609586462
38.0,0.399455839955,0.220203556498,0.578708123412
39.0,0.380491536011,0.21686083883,0.544122233193
40.0,0.39274747449,0.212364914024,0.573130034956
41.0,0.396824220148,0.214021948084,0.579626492211
42.0,0.369200536463,0.203643057998,0.534758014929
43.0,0.354846994505,0.164062483273,0.545631505736
44.0,0.399737145225,0.216748079985,0.582726210465
45.0,0.398042313611,0.213590310794,0.582494316428
46.0,0.376090372469,0.204247206627,0.547933538311
47.0,0.402328253692,0.216161478207,0.588495029177
48.0,0.350462821605,0.151659888599,0.549265754611
49.0,0.396912638939,0.220859635496,0.572965642382
50.0,0.382707096195,0.197275790774,0.568138401616
51.0,0.415319339901,0.238621440709,0.592017239093
52.0,0.364824550459,0.174354223532,0.555294877386
53.0,0.369065599275,0.179350292069,0.558780906481
54.0,0.408910025186,0.230073136392,0.587746913979
55.0,0.399755019916,0.221046423157,0.578463616675
56.0,0.390917864502,0.204718931288,0.577116797715
57.0,0.342084252197,0.139976837569,0.544191666824
58.0,0.393641489203,0.214872595208,0.572410383197
59.0,0.395612225764,0.216938647608,0.57428580392
60.0,0.305995381885,0.154178135171,0.4578126286
61.0,0.37337222564,0.197382229541,0.549362221739
62.0,0.350069778288,0.160858559953,0.539280996622
63.0,0.388160732261,0.203826474182,0.57249499034
64.0,0.38979122652,0.197159750959,0.582422702081
65.0,0.410953005127,0.233851800364,0.588054209891
66.0,0.394985665543,0.214085888514,0.575885442572
67.0,0.398752272414,0.220072197022,0.577432347807
68.0,0.394418808287,0.21216731605,0.576670300524
69.0,0.390292993491,0.201584417887,0.579001569095
70.0,0.388897512763,0.203892845079,0.573902180448
71.0,0.381582289057,0.198223595645,0.564940982469
72.0,0.402937204254,0.225106991317,0.58076741719
73.0,0.377680905782,0.187369920243,0.56799189132
74.0,0.397459015645,0.218360613333,0.576557417957
75.0,0.375397980039,0.186285298801,0.564510661277
76.0,0.379872981055,0.192116532726,0.567629429385
77.0,0.412122501313,0.239969304365,0.584275698262
78.0,0.387114485655,0.209373700525,0.564855270786
79.0,0.398612660509,0.221593254221,0.575632066797
80.0,0.378814790844,0.219236206036,0.538393375652
81.0,0.399165621774,0.221083725385,0.577247518163
82.0,0.410929478296,0.237521210697,0.584337745895
83.0,0.376038975839,0.192673302166,0.559404649512
84.0,0.407389464337,0.227702981697,0.587075946976
85.0,0.393843261613,0.209353138532,0.578333384695
86.0,0.403503379772,0.22674458151,0.580262178033
87.0,0.398366219234,0.224658632693,0.572073805775
88.0,0.408488511758,0.22661281419,0.590364209326
89.0,0.384522316276,0.20700013917,0.562044493383
90.0,0.406211358914,0.228817164054,0.583605553775
91.0,0.4068646493,0.227099007228,0.586630291372
92.0,0.407285056411,0.239534176628,0.575035936195
93.0,0.395224461608,0.203847378348,0.586601544867
94.0,0.383869091272,0.213291028122,0.554447154421
95.0,0.384407137437,0.211494758737,0.557319516137
96.0,0.394744001914,0.215174937034,0.574313066795
97.0,0.398771619858,0.218225453946,0.57931778577
98.0,0.398889038986,0.215216377588,0.582561700383
99.0,0.39510850756,0.219479255037,0.570737760084
