"episode","steps_mean","steps_lower","steps_upper"
0.0,0.135750299004,-0.0670170166249,0.338517614633
1.0,0.15886355712,-0.076323813137,0.394050927377
2.0,0.158348389419,-0.0769887773288,0.393685556166
3.0,0.184504445464,-0.0501193638319,0.419128254761
4.0,0.158342373606,-0.0769965752706,0.393681322482
5.0,0.153711122842,-0.0708241595115,0.378246405195
6.0,0.224624118879,-0.0124744789758,0.461722716734
7.0,0.194784359748,-0.0385977990619,0.428166518557
8.0,0.255031017729,0.0197105278393,0.490351507619
9.0,0.271385713566,0.0508999218671,0.491871505265
10.0,0.253969195606,0.0177180016884,0.490220389523
11.0,0.270122906777,0.0509603883154,0.489285425239
12.0,0.238630785837,0.0407830391239,0.43647853255
13.0,0.281144110566,0.0495624649649,0.512725756166
14.0,0.320818977153,0.0965104722615,0.545127482045
15.0,0.330930635177,0.115434875507,0.546426394847
16.0,0.354179920686,0.145282007978,0.563077833394
17.0,0.31144999586,0.094646854491,0.528253137229
18.0,0.346804958019,0.138537196793,0.555072719245
19.0,0.383004089732,0.187106410947,0.578901768517
20.0,0.352472594339,0.157756145815,0.547189042863
21.0,0.378356075004,0.19345550801,0.563256641999
22.0,0.36824508531,0.180378840039,0.556111330582
23.0,0.385866649297,0.196974730452,0.574758568142
24.0,0.375090716935,0.182546029174,0.567635404695
25.0,0.373194826537,0.186661477555,0.559728175519
26.0,0.384002168342,0.195480398402,0.572523938283
27.0,0.376280921278,0.183663665061,0.568898177494
28.0,0.326320078436,0.125380004367,0.527260152504
29.0,0.396770801465,0.209300888676,0.584240714253
30.0,0.360541600016,0.211095344086,0.509987855945
31.0,0.388870175937,0.202881509084,0.57485884279
32.0,0.411915292248,0.232724039089,0.591106545406
33.0,0.378048836923,0.192324130628,0.563773543219
34.0,0.377089649204,0.200931320992,0.553247977415
35.0,0.377157128718,0.190822371309,0.563491886127
36.0,0.397939504311,0.215646235116,0.580232773506
37.0,0.384563454867,0.222418259316,0.546708650417
38.0,0.394177864458,0.223682443469,0.564673285446
39.0,0.378133336231,0.182495701211,0.573770971252
40.0,0.380961440223,0.193336298155,0.568586582292
41.0,0.400497466237,0.221811496637,0.579183435837
42.0,0.372216089247,0.190006742672,0.554425435822
43.0,0.350076070435,0.180758935475,0.519393205396
44.0,0.386308778664,0.230737883097,0.541879674231
45.0,0.39346037417,0.201912108118,0.585008640222
46.0,0.38778617953,0.201773795704,0.573798563356
47.0,0.415361221589,0.238130836035,0.592591607143
48.0,0.400584199823,0.216481098043,0.584687301603
49.0,0.355904254832,0.158733414676,0.553075094988
50.0,0.32001365228,0.128492151649,0.511535152911
51.0,0.380168777653,0.199300438195,0.56103711711
52.0,0.355264939664,0.161595637414,0.548934241914
53.0,0.387698712584,0.201911497497,0.573485927671
54.0,0.390255138675,0.207321738258,0.573188539092
55.0,0.384740890913,0.202427990787,0.567053791039
56.0,0.398736524171,0.220578247595,0.576894800747
57.0,0.395375661261,0.208286419851,0.582464902671
58.0,0.40770417661,0.242573317092,0.572835036128
59.0,0.397589137387,0.230092534361,0.565085740414
60.0,0.409381413466,0.234629011869,0.584133815062
61.0,0.405474975909,0.229301433807,0.581648518011
62.0,0.377676464901,0.18358499689,0.571767932912
63.0,0.366378352912,0.179329667271,0.553427038554
64.0,0.40922820327,0.22900994864,0.5894464579
65.0,0.415756734046,0.240869862722,0.59064360537
66.0,0.388372554414,0.204002601849,0.572742506978
67.0,0.402483626088,0.223757017707,0.58121023447
68.0,0.380565684775,0.208288689013,0.552842680537
69.0,0.404784001227,0.226123045042,0.583444957413
70.0,0.361671105783,0.16701832253,0.556323889035
71.0,0.400729535514,0.228595299404,0.572863771624
72.0,0.402584766691,0.224984894829,0.580184638553
73.0,0.350313422471,0.164439765051,0.536187079891
74.0,0.39241994807,0.212884306981,0.571955589159
75.0,0.391591063059,0.234767542134,0.548414583984
76.0,0.396200149951,0.215296402337,0.577103897566
77.0,0.377520142439,0.19974137657,0.555298908309
78.0,0.387155034702,0.213794035282,0.560516034122
79.0,0.412987724266,0.23568562913,0.590289819402
80.0,0.393594273819,0.21199610582,0.575192441819
81.0,0.408299425879,0.235332440423,0.581266411335
82.0,0.386735403521,0.210032052597,0.563438754444
83.0,0.406191481047,0.231280725989,0.581102236105
84.0,0.361103071259,0.175396749926,0.546809392593
85.0,0.315412926051,0.134960586084,0.495865266017
86.0,0.34549900221,0.184510094075,0.506487910344
87.0,0.384171958258,0.201596261521,0.566747654995
88.0,0.358579200377,0.160818430318,0.556339970435
89.0,0.393568431856,0.226354666541,0.56078219717
90.0,0.400164528885,0.220711014533,0.579618043237
91.0,0.415178711142,0.240412624558,0.589944797725
92.0,0.38103642998,0.200480859091,0.561592000869
93.0,0.401634251215,0.225201532978,0.578066969452
94.0,0.395323634828,0.215061135767,0.575586133889
95.0,0.382144935487,0.199789154206,0.564500716769
96.0,0.369643621181,0.203658675006,0.535628567355
97.0,0.365859961295,0.212103856061,0.519616066529
98.0,0.416186772797,0.239557390282,0.592816155312
99.0,0.396333287002,0.214088563243,0.578578010762
