Episodes,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward,Reward
24,0.22876792454961012,0.1853020188851842,0.9,0.10941898913151243,1.0,0.34867844010000015,0.07178979876918531,0.43046721000000016,0.28242953648100017,0.1853020188851842,0.47829690000000014,0.31381059609000017
25,0.0984770902183612,0.2058911320946491,0.9,0.08862938119652508,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
26,0.1853020188851842,0.12157665459056936,0.81,0.07976644307687257,1.0,0.28242953648100017,0.2058911320946491,0.34867844010000015,0.43046721000000016,0.1853020188851842,0.28242953648100017,0.34867844010000015
27,0.1853020188851842,0.1500946352969992,0.9,0.020275559590445278,1.0,0.34867844010000015,0.1853020188851842,0.34867844010000015,0.34867844010000015,0.22876792454961012,0.38742048900000015,0.31381059609000017
28,0.22876792454961012,0.16677181699666577,0.9,0.0523347633027361,1.0,0.31381059609000017,0.22876792454961012,0.38742048900000015,0.38742048900000015,0.16677181699666577,0.5314410000000002,0.38742048900000015
29,0.22876792454961012,0.16677181699666577,0.9,0.08862938119652508,1.0,0.31381059609000017,0.25418658283290013,0.43046721000000016,1.452578224698361E-10,0.1853020188851842,0.5314410000000002,0.38742048900000015
30,0.2058911320946491,0.13508517176729928,0.81,0.07976644307687257,1.0,0.28242953648100017,0.22876792454961012,0.34867844010000015,0.38742048900000015,0.22876792454961012,0.2058911320946491,0.31381059609000017
31,0.2058911320946491,0.1853020188851842,0.9,0.0225283995449392,1.0,0.34867844010000015,0.1500946352969992,0.34867844010000015,0.43046721000000016,0.1853020188851842,0.5314410000000002,0.25418658283290013
32,0.1853020188851842,0.1853020188851842,0.9,0.13508517176729928,1.0,0.03815204244769462,0.22876792454961012,0.43046721000000016,0.43046721000000016,0.06461081889226679,0.34867844010000015,0.25418658283290013
33,0.1853020188851842,0.12157665459056936,0.9,0.07178979876918531,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.43046721000000016,0.16677181699666577,0.43046721000000016,0.28242953648100017
34,0.22876792454961012,0.1853020188851842,0.9,0.0984770902183612,1.0,0.34867844010000015,0.25418658283290013,0.43046721000000016,0.31381059609000017,0.1500946352969992,0.43046721000000016,0.31381059609000017
35,0.22876792454961012,0.1853020188851842,0.81,0.008727963568087723,1.0,0.34867844010000015,0.2058911320946491,0.43046721000000016,0.25418658283290013,0.10941898913151243,0.5314410000000002,0.38742048900000015
36,0.22876792454961012,0.16677181699666577,0.9,0.12157665459056936,1.0,0.28242953648100017,0.22876792454961012,0.38742048900000015,0.43046721000000016,0.16677181699666577,0.5314410000000002,0.38742048900000015
37,0.1500946352969992,0.22876792454961012,0.9,0.10941898913151243,1.0,0.34867844010000015,0.2058911320946491,0.25418658283290013,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
38,0.16677181699666577,0.22876792454961012,0.9,0.08862938119652508,1.0,0.34867844010000015,0.08862938119652508,0.43046721000000016,0.43046721000000016,0.22876792454961012,0.5314410000000002,0.38742048900000015
39,0.16677181699666577,0.22876792454961012,0.9,0.12157665459056936,1.0,0.34867844010000015,0.25418658283290013,0.34867844010000015,0.38742048900000015,0.22876792454961012,0.5314410000000002,0.38742048900000015
40,0.1500946352969992,0.1500946352969992,0.9,0.13508517176729928,1.0,0.31381059609000017,0.25418658283290013,0.28242953648100017,0.43046721000000016,0.1853020188851842,0.5314410000000002,0.38742048900000015
